User,Film,rate
72.0,1213.0,4.0
72.0,1246.0,3.5
72.0,1682.0,3.5
72.0,1961.0,3.5
72.0,2006.0,2.5
72.0,2028.0,3.5
72.0,2324.0,4.0
72.0,2395.0,3.5
72.0,2692.0,3.5
72.0,2762.0,4.0
72.0,2959.0,4.0
72.0,3114.0,3.0
72.0,3578.0,3.0
72.0,4011.0,3.5
72.0,4025.0,1.5
72.0,4226.0,4.0
72.0,4886.0,3.0
72.0,4973.0,3.5
72.0,4979.0,3.5
72.0,4993.0,3.0
72.0,4995.0,3.5
72.0,5995.0,3.5
72.0,6934.0,2.0
72.0,8874.0,3.0
72.0,8961.0,2.0
72.0,31696.0,3.0
72.0,36529.0,3.5
72.0,41566.0,3.0
72.0,44191.0,3.5
72.0,46578.0,3.0
72.0,47610.0,3.0
72.0,48385.0,3.0
72.0,51540.0,3.0
72.0,53000.0,3.5
72.0,53519.0,3.5
72.0,54001.0,2.5
72.0,54272.0,3.5
72.0,54503.0,3.0
72.0,55765.0,3.0
72.0,58559.0,3.5
72.0,68954.0,4.0
72.0,74458.0,3.0
72.0,88744.0,3.5
72.0,89492.0,3.5
72.0,94959.0,4.0
72.0,97938.0,3.0
72.0,104374.0,3.5
73.0,2.0,2.5
73.0,6.0,4.5
73.0,15.0,2.5
73.0,16.0,4.0
73.0,19.0,1.5
73.0,21.0,3.5
73.0,25.0,4.5
73.0,63.0,3.5
73.0,65.0,2.0
73.0,69.0,4.0
73.0,70.0,3.5
73.0,98.0,3.0
73.0,101.0,3.5
73.0,104.0,2.5
73.0,107.0,3.0
73.0,110.0,4.0
73.0,111.0,3.5
73.0,112.0,3.5
73.0,145.0,3.0
73.0,147.0,4.5
73.0,150.0,3.5
73.0,153.0,1.0
73.0,158.0,2.0
73.0,160.0,3.0
73.0,163.0,3.5
73.0,165.0,3.5
73.0,168.0,2.5
73.0,169.0,0.5
73.0,172.0,3.5
73.0,173.0,3.0
73.0,175.0,4.5
73.0,177.0,3.0
73.0,180.0,3.5
73.0,185.0,2.5
73.0,193.0,3.0
73.0,198.0,4.0
73.0,215.0,5.0
73.0,216.0,4.0
73.0,223.0,4.5
73.0,231.0,3.5
73.0,233.0,4.0
73.0,235.0,4.0
73.0,239.0,3.0
73.0,246.0,4.5
73.0,247.0,4.0
73.0,253.0,3.5
73.0,256.0,2.5
73.0,258.0,2.0
73.0,260.0,4.5
73.0,266.0,4.0
73.0,267.0,3.0
73.0,288.0,3.5
73.0,292.0,3.0
73.0,293.0,5.0
73.0,296.0,5.0
73.0,300.0,4.0
73.0,316.0,3.0
73.0,318.0,5.0
73.0,319.0,4.0
73.0,322.0,4.5
73.0,327.0,2.5
73.0,333.0,2.0
73.0,337.0,3.5
73.0,338.0,3.0
73.0,344.0,2.0
73.0,349.0,3.0
73.0,364.0,5.0
73.0,377.0,3.0
73.0,380.0,3.0
73.0,407.0,3.5
73.0,409.0,2.5
73.0,410.0,2.5
73.0,428.0,4.0
73.0,431.0,3.5
73.0,435.0,2.5
73.0,441.0,3.5
73.0,442.0,3.5
73.0,457.0,4.0
73.0,466.0,2.5
73.0,471.0,4.0
73.0,480.0,4.0
73.0,481.0,3.5
73.0,482.0,4.0
73.0,493.0,4.0
73.0,497.0,3.5
73.0,500.0,3.5
73.0,502.0,3.0
73.0,507.0,3.5
73.0,508.0,4.0
73.0,510.0,0.5
73.0,522.0,3.0
73.0,527.0,5.0
73.0,541.0,4.5
73.0,551.0,3.5
73.0,553.0,4.0
73.0,575.0,3.5
73.0,585.0,2.5
73.0,586.0,3.5
73.0,588.0,5.0
73.0,590.0,4.5
73.0,592.0,4.0
73.0,593.0,4.5
73.0,594.0,3.5
73.0,595.0,4.5
73.0,596.0,3.5
73.0,597.0,3.0
73.0,608.0,4.0
73.0,628.0,4.5
73.0,631.0,3.0
73.0,648.0,3.0
73.0,653.0,2.5
73.0,673.0,3.0
73.0,694.0,3.0
73.0,704.0,3.0
73.0,708.0,2.5
73.0,742.0,2.5
73.0,745.0,4.0
73.0,761.0,2.5
73.0,778.0,5.0
73.0,780.0,3.5
73.0,784.0,1.0
73.0,786.0,2.0
73.0,788.0,2.5
73.0,799.0,3.5
73.0,802.0,3.0
73.0,832.0,2.5
73.0,849.0,3.5
73.0,858.0,5.0
73.0,880.0,2.5
73.0,909.0,4.0
73.0,919.0,4.0
73.0,924.0,1.5
73.0,940.0,4.5
73.0,968.0,4.0
73.0,1049.0,3.5
73.0,1059.0,3.5
73.0,1089.0,3.5
73.0,1090.0,5.0
73.0,1093.0,2.0
73.0,1127.0,4.0
73.0,1213.0,5.0
73.0,1245.0,4.0
73.0,1246.0,3.5
73.0,1252.0,4.0
73.0,1255.0,4.5
73.0,1257.0,4.0
73.0,1259.0,3.5
73.0,1262.0,4.0
73.0,1265.0,4.0
73.0,1266.0,4.5
73.0,1282.0,4.0
73.0,1285.0,3.5
73.0,1358.0,4.0
73.0,1359.0,2.0
73.0,1367.0,2.5
73.0,1370.0,3.0
73.0,1372.0,3.5
73.0,1374.0,4.0
73.0,1377.0,3.5
73.0,1380.0,4.0
73.0,1387.0,4.0
73.0,1391.0,3.0
73.0,1393.0,4.0
73.0,1394.0,4.0
73.0,1396.0,4.0
73.0,1405.0,3.5
73.0,1407.0,4.0
73.0,1408.0,3.0
73.0,1479.0,2.5
73.0,1485.0,3.5
73.0,1499.0,2.0
73.0,1544.0,3.0
73.0,1552.0,2.5
73.0,1562.0,0.5
73.0,1566.0,4.0
73.0,1573.0,3.5
73.0,1580.0,3.0
73.0,1584.0,3.0
73.0,1587.0,4.0
73.0,1590.0,4.5
73.0,1591.0,3.0
73.0,1595.0,0.5
73.0,1597.0,3.5
73.0,1599.0,1.0
73.0,1608.0,3.5
73.0,1639.0,3.5
73.0,1644.0,1.5
73.0,1645.0,3.0
73.0,1653.0,3.5
73.0,1673.0,4.0
73.0,1676.0,3.0
73.0,1682.0,4.5
73.0,1690.0,2.0
73.0,1721.0,0.5
73.0,1729.0,3.5
73.0,1732.0,4.0
73.0,1777.0,3.0
73.0,1779.0,3.0
73.0,1785.0,3.5
73.0,1792.0,2.5
73.0,1826.0,1.0
73.0,1840.0,3.5
73.0,1858.0,3.0
73.0,1882.0,1.0
73.0,1884.0,3.5
73.0,1909.0,3.5
73.0,1911.0,3.0
73.0,1912.0,4.5
73.0,1917.0,2.0
73.0,1920.0,2.5
73.0,1923.0,3.0
73.0,1954.0,4.5
73.0,1961.0,4.0
73.0,1965.0,3.5
73.0,1967.0,5.0
73.0,1968.0,4.5
73.0,1991.0,3.5
73.0,1994.0,4.0
73.0,1997.0,4.0
73.0,2000.0,4.0
73.0,2003.0,4.5
73.0,2004.0,4.0
73.0,2005.0,5.0
73.0,2006.0,3.0
73.0,2009.0,4.0
73.0,2011.0,4.0
73.0,2012.0,2.5
73.0,2018.0,4.5
73.0,2021.0,3.5
73.0,2023.0,2.5
73.0,2028.0,4.5
73.0,2033.0,3.5
73.0,2054.0,3.5
73.0,2058.0,2.5
73.0,2078.0,5.0
73.0,2080.0,3.5
73.0,2082.0,3.5
73.0,2087.0,3.5
73.0,2089.0,3.5
73.0,2093.0,4.0
73.0,2105.0,3.0
73.0,2115.0,5.0
73.0,2123.0,4.0
73.0,2124.0,3.5
73.0,2134.0,4.0
73.0,2139.0,4.0
73.0,2140.0,4.0
73.0,2142.0,3.5
73.0,2143.0,3.5
73.0,2144.0,4.5
73.0,2148.0,3.5
73.0,2161.0,3.5
73.0,2164.0,1.0
73.0,2193.0,4.0
73.0,2195.0,3.0
73.0,2232.0,4.0
73.0,2252.0,4.0
73.0,2288.0,4.0
73.0,2289.0,4.0
73.0,2291.0,3.5
73.0,2294.0,3.5
73.0,2302.0,3.0
73.0,2321.0,3.0
73.0,2324.0,3.5
73.0,2335.0,3.0
73.0,2355.0,3.0
73.0,2360.0,4.0
73.0,2395.0,4.5
73.0,2428.0,2.0
73.0,2455.0,4.0
73.0,2459.0,4.5
73.0,2460.0,3.0
73.0,2470.0,3.0
73.0,2502.0,4.5
73.0,2528.0,3.5
73.0,2605.0,2.0
73.0,2617.0,3.5
73.0,2657.0,2.0
73.0,2671.0,3.0
73.0,2687.0,4.0
73.0,2692.0,4.5
73.0,2694.0,3.0
73.0,2699.0,3.0
73.0,2701.0,2.0
73.0,2722.0,2.5
73.0,2728.0,4.0
73.0,2734.0,3.0
73.0,2761.0,2.5
73.0,2762.0,4.0
73.0,2770.0,3.0
73.0,2791.0,3.5
73.0,2798.0,3.0
73.0,2841.0,4.0
73.0,2860.0,3.0
73.0,2890.0,3.5
73.0,2900.0,3.0
73.0,2924.0,4.5
73.0,2959.0,5.0
73.0,2974.0,1.0
73.0,3013.0,3.5
73.0,3016.0,4.0
73.0,3019.0,4.0
73.0,3033.0,3.5
73.0,3034.0,4.5
73.0,3036.0,4.0
73.0,3052.0,3.0
73.0,3081.0,2.5
73.0,3082.0,2.5
73.0,3101.0,3.5
73.0,3104.0,4.0
73.0,3114.0,4.0
73.0,3146.0,2.0
73.0,3160.0,3.5
73.0,3173.0,2.5
73.0,3175.0,2.5
73.0,3178.0,4.0
73.0,3210.0,3.5
73.0,3426.0,3.5
73.0,3476.0,4.0
73.0,3479.0,4.0
73.0,3489.0,3.5
73.0,3527.0,3.5
73.0,3554.0,3.0
73.0,3573.0,0.5
73.0,3574.0,0.5
73.0,3578.0,4.0
73.0,3581.0,4.0
73.0,3593.0,0.5
73.0,3681.0,4.5
73.0,3687.0,3.5
73.0,3698.0,4.0
73.0,3962.0,2.5
73.0,4011.0,4.5
73.0,4025.0,2.5
73.0,4034.0,4.5
73.0,4105.0,4.0
73.0,4148.0,3.0
73.0,4226.0,4.5
73.0,4232.0,0.5
73.0,4255.0,0.5
73.0,4344.0,3.5
73.0,4351.0,4.0
73.0,4369.0,5.0
73.0,4415.0,3.5
73.0,4437.0,3.5
73.0,4441.0,3.0
73.0,4443.0,4.0
73.0,4488.0,3.5
73.0,4519.0,5.0
73.0,4553.0,4.5
73.0,4614.0,3.5
73.0,4638.0,3.0
73.0,4641.0,4.0
73.0,4643.0,2.5
73.0,4701.0,3.0
73.0,4728.0,1.5
73.0,4734.0,3.0
73.0,4816.0,2.0
73.0,4823.0,3.0
73.0,4886.0,3.0
73.0,4896.0,3.0
73.0,4974.0,3.0
73.0,4975.0,3.5
73.0,4979.0,4.0
73.0,4989.0,3.0
73.0,4993.0,5.0
73.0,4995.0,4.5
73.0,5040.0,3.5
73.0,5055.0,3.0
73.0,5064.0,4.0
73.0,5139.0,3.5
73.0,5146.0,4.0
73.0,5165.0,4.0
73.0,5205.0,3.5
73.0,5481.0,2.0
73.0,5618.0,4.0
73.0,5691.0,2.5
73.0,5816.0,3.0
73.0,5902.0,4.0
73.0,5955.0,3.5
73.0,5956.0,3.5
73.0,5991.0,1.5
73.0,6016.0,5.0
73.0,6373.0,2.5
73.0,6440.0,4.0
73.0,6537.0,2.0
73.0,6593.0,0.5
73.0,6615.0,1.5
73.0,6934.0,2.0
73.0,6936.0,2.0
73.0,6947.0,3.0
73.0,6957.0,2.0
73.0,6977.0,3.0
73.0,7007.0,4.0
73.0,7090.0,4.0
73.0,7346.0,3.0
73.0,7445.0,3.5
73.0,7454.0,1.5
73.0,7984.0,3.5
73.0,8340.0,4.5
73.0,8363.0,1.5
73.0,8368.0,3.5
73.0,8371.0,3.0
73.0,8372.0,1.0
73.0,8373.0,2.5
73.0,8665.0,3.0
73.0,8810.0,2.0
73.0,8854.0,3.5
73.0,8859.0,0.5
73.0,8874.0,4.0
73.0,8906.0,4.0
73.0,8914.0,3.0
73.0,8961.0,3.0
73.0,8984.0,2.5
73.0,26258.0,4.5
73.0,26480.0,3.0
73.0,26547.0,4.5
73.0,26603.0,3.5
73.0,26606.0,4.0
73.0,26736.0,4.0
73.0,26842.0,4.0
73.0,27022.0,4.5
73.0,27317.0,4.5
73.0,27646.0,4.5
73.0,27706.0,3.0
73.0,27793.0,2.0
73.0,27904.0,3.5
73.0,30707.0,4.5
73.0,30810.0,4.0
73.0,31150.0,4.0
73.0,31225.0,3.5
73.0,31685.0,3.0
73.0,31696.0,3.0
73.0,32387.0,4.0
73.0,32596.0,2.5
73.0,33166.0,5.0
73.0,34530.0,2.0
73.0,36519.0,2.5
73.0,36529.0,3.5
73.0,37731.0,4.5
73.0,38061.0,1.5
73.0,39446.0,3.5
73.0,40574.0,3.0
73.0,40629.0,1.5
73.0,40732.0,4.0
73.0,40815.0,3.5
73.0,41566.0,3.0
73.0,41569.0,2.5
73.0,42011.0,3.0
73.0,42725.0,3.5
73.0,43838.0,3.5
73.0,43919.0,1.0
73.0,43936.0,3.0
73.0,44191.0,4.0
73.0,44245.0,4.0
73.0,44974.0,4.0
73.0,45186.0,2.5
73.0,45722.0,3.5
73.0,45726.0,2.5
73.0,46335.0,3.0
73.0,46578.0,3.5
73.0,46972.0,3.5
73.0,46976.0,4.0
73.0,47099.0,3.5
73.0,47200.0,3.5
73.0,47610.0,4.0
73.0,48385.0,3.5
73.0,48591.0,0.5
73.0,48780.0,4.5
73.0,49526.0,2.5
73.0,49530.0,3.5
73.0,50641.0,5.0
73.0,50794.0,2.5
73.0,51277.0,4.5
73.0,51540.0,4.0
73.0,52458.0,3.0
73.0,52462.0,3.5
73.0,53000.0,3.5
73.0,53121.0,2.0
73.0,53318.0,4.5
73.0,53519.0,3.5
73.0,54001.0,3.5
73.0,54272.0,3.0
73.0,54503.0,4.0
73.0,54648.0,3.0
73.0,55207.0,4.0
73.0,55245.0,3.0
73.0,55721.0,4.5
73.0,55765.0,3.5
73.0,56801.0,2.0
73.0,58293.0,1.0
73.0,58301.0,4.0
73.0,58559.0,5.0
73.0,59387.0,3.5
73.0,59995.0,4.5
73.0,60293.0,5.0
73.0,61348.0,0.5
73.0,62394.0,1.0
73.0,62956.0,3.5
73.0,63540.0,0.5
73.0,63876.0,4.0
73.0,64197.0,4.0
73.0,64508.0,1.0
73.0,64900.0,4.0
73.0,64983.0,3.5
73.0,65310.0,3.0
73.0,66066.0,0.5
73.0,67255.0,4.0
73.0,68444.0,3.0
73.0,68954.0,4.0
73.0,69746.0,2.5
73.0,71520.0,4.0
73.0,72733.0,4.5
73.0,74458.0,4.5
73.0,74545.0,4.0
73.0,74944.0,3.5
73.0,74948.0,4.0
73.0,77561.0,2.5
73.0,77866.0,2.5
73.0,79008.0,4.5
73.0,79553.0,3.5
73.0,79720.0,3.5
73.0,80219.0,4.0
73.0,80831.0,3.0
73.0,81660.0,2.5
73.0,82667.0,4.5
73.0,83613.0,3.0
73.0,84152.0,4.0
73.0,84772.0,3.0
73.0,84944.0,4.0
73.0,85414.0,4.5
73.0,85788.0,4.0
73.0,88744.0,3.5
73.0,89774.0,4.5
73.0,90376.0,3.5
73.0,92309.0,3.0
73.0,93840.0,4.0
73.0,93855.0,5.0
73.0,94959.0,4.0
73.0,95963.0,3.5
73.0,96821.0,4.5
73.0,97938.0,4.5
73.0,103048.0,4.0
73.0,103688.0,3.5
73.0,107406.0,4.0
73.0,107999.0,3.5
73.0,109074.0,4.0
73.0,110501.0,4.5
73.0,111759.0,4.0
73.0,114060.0,4.0
73.0,115877.0,3.5
73.0,122924.0,3.5
73.0,158238.0,4.0
74.0,16.0,3.0
74.0,17.0,4.0
74.0,104.0,4.0
74.0,110.0,5.0
74.0,153.0,4.0
74.0,260.0,5.0
74.0,527.0,5.0
74.0,592.0,5.0
74.0,612.0,1.0
74.0,912.0,5.0
74.0,1059.0,4.0
74.0,1272.0,5.0
74.0,1377.0,4.0
74.0,1562.0,4.0
74.0,1584.0,5.0
74.0,1721.0,2.0
74.0,1722.0,5.0
74.0,1917.0,4.0
74.0,1918.0,5.0
74.0,1954.0,3.0
74.0,1961.0,4.0
74.0,2000.0,4.0
74.0,2002.0,4.0
74.0,2028.0,5.0
74.0,2333.0,4.0
74.0,2640.0,3.0
74.0,2762.0,4.0
75.0,3.0,3.0
75.0,161.0,4.0
75.0,253.0,4.5
75.0,260.0,4.5
75.0,316.0,2.0
75.0,318.0,4.0
75.0,350.0,3.0
75.0,377.0,4.0
75.0,379.0,0.5
75.0,442.0,2.0
75.0,480.0,3.0
75.0,509.0,0.5
75.0,527.0,4.0
75.0,541.0,4.0
75.0,592.0,1.0
75.0,708.0,4.0
75.0,786.0,1.0
75.0,800.0,3.0
75.0,858.0,1.0
75.0,880.0,1.0
75.0,899.0,3.0
75.0,923.0,4.5
75.0,953.0,4.0
75.0,955.0,4.0
75.0,1127.0,3.0
75.0,1253.0,4.0
75.0,1259.0,4.0
75.0,1265.0,3.5
75.0,1272.0,4.0
75.0,1278.0,4.0
75.0,1358.0,0.5
75.0,1376.0,0.5
75.0,1441.0,3.5
75.0,1580.0,2.5
75.0,1584.0,4.0
75.0,1672.0,4.0
75.0,1721.0,3.0
75.0,1917.0,0.5
75.0,1967.0,3.0
75.0,1994.0,3.0
75.0,2003.0,3.0
75.0,2005.0,3.5
75.0,2011.0,4.5
75.0,2012.0,3.5
75.0,2115.0,3.0
75.0,2134.0,3.0
75.0,2161.0,4.5
75.0,2176.0,4.0
75.0,2300.0,4.0
75.0,2302.0,4.0
75.0,2355.0,2.0
75.0,2371.0,3.0
75.0,2455.0,4.5
75.0,2502.0,4.0
75.0,2692.0,5.0
75.0,2841.0,4.5
75.0,2959.0,3.5
75.0,3007.0,4.0
75.0,3033.0,4.0
75.0,3087.0,3.5
75.0,4226.0,4.5
75.0,4973.0,4.0
75.0,4975.0,4.5
75.0,4993.0,4.5
75.0,6537.0,3.0
75.0,8985.0,3.0
75.0,33166.0,4.5
75.0,39446.0,4.0
75.0,42002.0,4.0
76.0,303.0,3.0
76.0,531.0,3.0
76.0,954.0,4.0
76.0,1269.0,3.5
76.0,2020.0,4.5
76.0,2087.0,3.5
76.0,44694.0,4.5
76.0,49530.0,3.5
77.0,6.0,3.5
77.0,62.0,3.5
77.0,70.0,3.5
77.0,76.0,3.5
77.0,95.0,1.5
77.0,110.0,3.5
77.0,111.0,4.0
77.0,141.0,3.0
77.0,161.0,2.0
77.0,163.0,3.0
77.0,165.0,2.5
77.0,173.0,2.5
77.0,185.0,2.0
77.0,223.0,4.5
77.0,231.0,1.0
77.0,253.0,2.5
77.0,260.0,4.0
77.0,288.0,3.5
77.0,292.0,2.5
77.0,293.0,4.0
77.0,296.0,3.5
77.0,316.0,4.0
77.0,318.0,4.0
77.0,329.0,2.0
77.0,339.0,2.5
77.0,344.0,3.0
77.0,349.0,3.5
77.0,364.0,3.0
77.0,377.0,2.5
77.0,380.0,2.5
77.0,442.0,3.0
77.0,457.0,2.5
77.0,480.0,3.0
77.0,500.0,3.0
77.0,541.0,2.0
77.0,551.0,4.5
77.0,586.0,1.5
77.0,587.0,2.5
77.0,588.0,3.5
77.0,590.0,3.0
77.0,592.0,3.5
77.0,593.0,3.0
77.0,595.0,3.5
77.0,597.0,2.5
77.0,608.0,2.0
77.0,648.0,2.5
77.0,745.0,3.0
77.0,750.0,4.5
77.0,780.0,3.5
77.0,839.0,3.0
77.0,849.0,2.5
77.0,919.0,4.5
77.0,924.0,3.5
77.0,1073.0,4.0
77.0,1262.0,4.5
77.0,1265.0,4.0
77.0,1278.0,3.5
77.0,1282.0,4.5
77.0,1380.0,3.0
77.0,1387.0,3.5
77.0,1393.0,2.0
77.0,1552.0,3.5
77.0,1580.0,3.5
77.0,1584.0,1.5
77.0,1591.0,2.5
77.0,1610.0,4.0
77.0,1653.0,3.5
77.0,1676.0,4.0
77.0,1682.0,3.5
77.0,1721.0,2.0
77.0,1732.0,3.5
77.0,1772.0,2.5
77.0,1779.0,2.5
77.0,1917.0,2.0
77.0,1923.0,2.0
77.0,1961.0,2.5
77.0,1967.0,4.5
77.0,1968.0,3.0
77.0,2000.0,3.5
77.0,2001.0,3.5
77.0,2005.0,4.0
77.0,2011.0,4.0
77.0,2012.0,3.5
77.0,2021.0,3.5
77.0,2054.0,2.5
77.0,2105.0,4.0
77.0,2115.0,4.0
77.0,2139.0,4.0
77.0,2140.0,4.5
77.0,2275.0,4.5
77.0,2291.0,3.5
77.0,2321.0,4.0
77.0,2355.0,3.5
77.0,2395.0,2.0
77.0,2502.0,4.5
77.0,2528.0,3.5
77.0,2640.0,3.5
77.0,2671.0,2.5
77.0,2762.0,4.0
77.0,2788.0,4.0
77.0,2959.0,4.0
77.0,3033.0,4.0
77.0,3052.0,4.5
77.0,3081.0,3.0
77.0,3114.0,3.5
77.0,3175.0,3.5
77.0,3396.0,4.0
77.0,3397.0,3.5
77.0,3418.0,0.5
77.0,3527.0,4.0
77.0,3578.0,3.0
77.0,4011.0,4.5
77.0,4499.0,4.5
77.0,4886.0,4.0
77.0,4896.0,3.0
77.0,4979.0,2.0
77.0,4993.0,3.0
77.0,5618.0,4.0
77.0,5816.0,3.0
77.0,6537.0,3.5
77.0,6934.0,2.5
77.0,8368.0,3.0
77.0,8665.0,4.0
77.0,8874.0,4.5
77.0,8961.0,4.0
77.0,26700.0,2.0
77.0,31150.0,3.5
77.0,31221.0,2.5
77.0,31658.0,4.0
77.0,37857.0,4.0
77.0,40732.0,2.5
77.0,40819.0,4.0
77.0,44191.0,4.5
77.0,45722.0,4.0
77.0,47423.0,0.5
77.0,47518.0,4.0
78.0,2.0,3.5
78.0,16.0,5.0
78.0,110.0,1.5
78.0,111.0,3.5
78.0,141.0,4.0
78.0,150.0,3.5
78.0,172.0,5.0
78.0,185.0,4.5
78.0,193.0,5.0
78.0,223.0,4.5
78.0,253.0,5.0
78.0,260.0,5.0
78.0,296.0,4.5
78.0,316.0,4.0
78.0,318.0,5.0
78.0,329.0,5.0
78.0,345.0,4.5
78.0,349.0,4.5
78.0,364.0,3.5
78.0,377.0,4.5
78.0,480.0,3.5
78.0,500.0,4.0
78.0,508.0,4.0
78.0,540.0,4.0
78.0,588.0,3.5
78.0,593.0,4.5
78.0,648.0,5.0
78.0,778.0,4.5
78.0,780.0,4.0
78.0,788.0,3.5
78.0,858.0,4.5
78.0,919.0,3.5
78.0,924.0,2.0
78.0,1059.0,4.5
78.0,1089.0,1.0
78.0,1213.0,4.5
78.0,1265.0,2.0
78.0,1371.0,4.0
78.0,1374.0,4.0
78.0,1375.0,5.0
78.0,1376.0,3.0
78.0,1407.0,4.5
78.0,1552.0,4.0
78.0,1580.0,2.5
78.0,1584.0,5.0
78.0,1586.0,3.5
78.0,1610.0,5.0
78.0,1644.0,4.5
78.0,1676.0,5.0
78.0,1680.0,5.0
78.0,1682.0,3.5
78.0,1690.0,4.0
78.0,1717.0,5.0
78.0,1721.0,4.0
78.0,1722.0,4.5
78.0,1732.0,5.0
78.0,1917.0,4.5
78.0,1923.0,1.5
78.0,1968.0,5.0
78.0,1997.0,4.0
78.0,2011.0,4.5
78.0,2012.0,4.0
78.0,2028.0,2.5
78.0,2107.0,3.0
78.0,2297.0,4.0
78.0,2334.0,5.0
78.0,2617.0,5.0
78.0,2657.0,2.0
78.0,2959.0,5.0
78.0,3052.0,4.0
78.0,3077.0,5.0
78.0,3082.0,4.5
78.0,3418.0,5.0
78.0,3556.0,3.0
78.0,3578.0,5.0
78.0,4011.0,5.0
78.0,4025.0,5.0
78.0,4226.0,5.0
78.0,4369.0,4.5
78.0,4641.0,5.0
78.0,4643.0,5.0
78.0,4896.0,2.5
78.0,4973.0,5.0
78.0,4974.0,5.0
78.0,4993.0,4.5
78.0,4995.0,4.5
78.0,5693.0,4.0
78.0,6016.0,5.0
78.0,6058.0,4.5
78.0,6537.0,3.5
78.0,6552.0,4.0
78.0,6793.0,4.0
78.0,6934.0,5.0
78.0,8368.0,3.5
78.0,8464.0,3.5
78.0,8665.0,5.0
78.0,8874.0,4.0
78.0,26614.0,5.0
78.0,26712.0,5.0
78.0,33166.0,5.0
78.0,36529.0,5.0
78.0,38499.0,5.0
78.0,39183.0,5.0
78.0,40815.0,3.5
78.0,44191.0,3.5
78.0,44555.0,4.5
78.0,46335.0,4.5
78.0,50658.0,5.0
78.0,51935.0,5.0
78.0,52767.0,5.0
78.0,54001.0,4.0
78.0,54272.0,4.5
78.0,58559.0,5.0
79.0,2.0,2.5
79.0,150.0,2.5
79.0,260.0,3.0
79.0,344.0,2.0
79.0,468.0,0.5
79.0,480.0,3.0
79.0,587.0,2.5
79.0,588.0,2.5
79.0,592.0,2.5
79.0,648.0,2.5
79.0,778.0,3.0
79.0,780.0,2.5
79.0,924.0,2.0
79.0,1580.0,3.0
79.0,1721.0,2.5
79.0,1917.0,2.5
79.0,2013.0,2.5
79.0,2640.0,2.5
79.0,3478.0,3.0
79.0,3578.0,3.0
79.0,4886.0,3.0
79.0,4993.0,3.0
79.0,32031.0,3.5
79.0,42738.0,2.5
79.0,49530.0,3.5
80.0,2.0,2.0
80.0,6.0,4.0
80.0,16.0,5.0
80.0,20.0,1.0
80.0,21.0,4.0
80.0,25.0,4.0
80.0,73.0,5.0
80.0,89.0,3.0
80.0,93.0,1.0
80.0,95.0,2.0
80.0,100.0,2.0
80.0,105.0,3.0
80.0,112.0,4.0
80.0,141.0,3.0
80.0,156.0,5.0
80.0,608.0,5.0
80.0,616.0,4.0
80.0,661.0,4.0
80.0,671.0,4.0
80.0,745.0,5.0
80.0,762.0,2.0
80.0,778.0,5.0
80.0,780.0,4.0
80.0,783.0,5.0
80.0,800.0,5.0
80.0,802.0,3.0
80.0,805.0,4.0
81.0,111.0,4.0
81.0,154.0,4.0
81.0,306.0,4.0
81.0,308.0,3.5
81.0,318.0,3.0
81.0,509.0,3.0
81.0,549.0,4.5
81.0,668.0,5.0
81.0,750.0,4.0
81.0,872.0,5.0
81.0,899.0,3.5
81.0,903.0,4.0
81.0,910.0,5.0
81.0,922.0,5.0
81.0,924.0,4.0
81.0,1213.0,3.0
81.0,1251.0,4.5
81.0,1719.0,4.5
81.0,1913.0,3.0
81.0,1921.0,4.0
81.0,2010.0,5.0
81.0,2959.0,4.0
81.0,3083.0,4.0
81.0,3160.0,4.0
81.0,3578.0,3.5
81.0,4271.0,5.0
81.0,4437.0,4.0
81.0,4658.0,5.0
81.0,4928.0,3.0
81.0,5147.0,4.0
81.0,5618.0,4.0
81.0,5686.0,4.0
81.0,5971.0,4.5
81.0,6440.0,4.5
81.0,6641.0,4.5
81.0,6643.0,4.0
81.0,7979.0,4.5
81.0,8014.0,3.5
81.0,8199.0,4.5
81.0,8327.0,4.0
81.0,8338.0,4.5
81.0,8367.0,4.0
81.0,8983.0,4.0
81.0,26258.0,5.0
81.0,26326.0,4.5
81.0,26578.0,5.0
81.0,31524.0,4.0
81.0,31930.0,4.0
81.0,37731.0,3.0
81.0,43899.0,3.0
81.0,44694.0,3.0
81.0,45000.0,4.0
81.0,47610.0,2.5
81.0,52528.0,4.0
81.0,52885.0,4.0
82.0,21.0,3.0
82.0,110.0,5.0
82.0,150.0,4.0
82.0,153.0,3.0
82.0,160.0,2.0
82.0,165.0,3.0
82.0,231.0,4.0
82.0,253.0,5.0
82.0,266.0,4.0
82.0,288.0,3.0
82.0,292.0,3.0
82.0,296.0,5.0
82.0,300.0,4.0
82.0,316.0,2.0
82.0,318.0,5.0
82.0,329.0,2.0
82.0,339.0,4.0
82.0,344.0,3.0
82.0,364.0,4.0
82.0,380.0,3.0
82.0,410.0,3.0
82.0,434.0,3.0
82.0,435.0,3.0
82.0,454.0,3.0
82.0,457.0,3.0
82.0,588.0,4.0
82.0,590.0,4.0
82.0,592.0,3.0
82.0,593.0,4.0
82.0,595.0,5.0
83.0,6.0,5.0
83.0,21.0,1.0
83.0,69.0,3.5
83.0,101.0,3.5
83.0,141.0,4.0
83.0,150.0,5.0
83.0,205.0,4.0
83.0,224.0,4.0
83.0,235.0,4.5
83.0,266.0,5.0
83.0,272.0,4.5
83.0,377.0,2.5
83.0,441.0,4.0
